127.0.0.1 - - [21/Jul/2015:14:47:23 +0200] "GET /cargocpc/index.html HTTP/1.1" 200 124
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/8285f4c138e8df04b2c3cef3df1f2a4d-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:calendar/calendar.css HTTP/1.1" 200 3403
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/98f4a4301ece61592ce3b53848e2f5a6-CDN/fr_FR32qq3h/64019/3/2.2.18/_/download/resources/com.atlassian.jira.plugins.jira-bitbucket-connector-plugin:requiredResourceForAjaxCommitsTab/css/issue-tabs-integration.css HTTP/1.1" 200 15285
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/607d887860087a62d57a97e54f97f15c-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:viewissue/WatchersAndVoters.css HTTP/1.1" 200 308
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/aae9a8ab2a8d6af32ff4f9bbde9e15f4-CDN/fr_FR32qq3h/64019/3/2.4.17/_/download/resources/com.atlassian.jira.jira-quick-edit-plugin:quick-form/quickform.css HTTP/1.1" 200 4010
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/7.3.14/_/download/resources/com.atlassian.jira.plugin.ext.bamboo:css/jiraBambooTabPanelStyles.css HTTP/1.1" 200 2936
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/7.3.14/_/download/resources/com.atlassian.jira.plugin.ext.bamboo:css/jiraBambooTabPanels.css HTTP/1.1" 200 1426
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/7.3.14/_/download/resources/com.atlassian.jira.plugin.ext.bamboo:css/buildResultsList.css HTTP/1.1" 200 3317
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/7.3.14/_/download/resources/com.atlassian.jira.plugin.ext.bamboo:css/release.css HTTP/1.1" 200 8767
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/7.3.14/_/download/resources/com.atlassian.jira.plugin.ext.bamboo:deployments-resources/deployments.css HTTP/1.1" 200 1010
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/cbf20eb72427076d761f47b872b31129-CDN/fr_FR32qq3h/64019/3/2.3.8-D20150310T003755/_/download/resources/com.atlassian.jira.plugins.jira-development-integration-plugin:devstatus-dialog-resources/devstatus-detail-dialog.css HTTP/1.1" 200 32006
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/415e9b29a3f3b35ec1a8321a1b78feb6-CDN/fr_FR32qq3h/64019/3/6.4-D20150113T081421/_/download/resources/com.atlassian.jira.plugins.jira-workflow-designer:view-issue-page-workflow-designer/ViewIssue.css HTTP/1.1" 200 65
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/a4f37514feac8e9fe48992adbc22f5d2-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:sidebar-init/sidebar-navigation-styles.css HTTP/1.1" 200 89
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/b46307eea4f8e44e0a987da1124d8696-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:agile-icons/styles.css HTTP/1.1" 200 3996
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/94b1cbb0311c843f07a88663f3ddb5c0-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:collapsed-scope-filter/collapsed-scope-filter.css HTTP/1.1" 200 775
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/94b1cbb0311c843f07a88663f3ddb5c0-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:sidebar-chaperone/sidebar/chaperone/styles.less.css HTTP/1.1" 200 189
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/11e2f520f93fe19bc0ea687ac7a2b276-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:autocomplete/autocomplete.css HTTP/1.1" 200 2310
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/b46307eea4f8e44e0a987da1124d8696-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:sidebar/sidebar/styles.css HTTP/1.1" 200 567
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/b46307eea4f8e44e0a987da1124d8696-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:feedback-issue-collector/styles.css HTTP/1.1" 200 1386
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/b46307eea4f8e44e0a987da1124d8696-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:issues-page-assets/project-issues.css HTTP/1.1" 200 2200
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/a4f37514feac8e9fe48992adbc22f5d2-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:sidebar-init/sidebar-header-styles.css HTTP/1.1" 200 1535
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/94b1cbb0311c843f07a88663f3ddb5c0-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:sidebar-project-shortcuts/sidebar-project-shortcuts-style.css HTTP/1.1" 200 6518
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/b46307eea4f8e44e0a987da1124d8696-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:components-page-assets/project-components.css HTTP/1.1" 200 4746
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/344bcae287252e8322b4df871d643508-CDN/fr_FR32qq3h/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-sidebar/aui-sidebar.css HTTP/1.1" 200 39511
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/2.0.16/_/download/resources/com.atlassian.devrel.developer-toolbox-plugin:dt-toolbar/toolbar.css?devtoolbar=true HTTP/1.1" 200 6572
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/3.5/_/download/resources/com.atlassian.jira.plugins.greenhopper-marketing-plugin:gh-advertising-resources/greenhopper-advertising.css HTTP/1.1" 200 1969
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/344bcae287252e8322b4df871d643508-CDN/fr_FR32qq3h/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:dialog2/dialog2.css HTTP/1.1" 200 5801
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/1.2.18/_/download/resources/com.atlassian.plugins.jira-project-creation:project-creation-resources/project-creation.css HTTP/1.1" 200 719
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/3.13/_/download/resources/com.atlassian.jira.project-templates-plugin:project-templates-plugin-resources/project-templates-plugin.css HTTP/1.1" 200 3337
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-projectshortcuts/projectshortcuts.css HTTP/1.1" 200 5201
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/3.53/_/download/resources/com.atlassian.analytics.analytics-client:policy-update/policy-update.css HTTP/1.1" 200 5
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-issue-link-web-plugin:issue-link-web-link/issuelink-weblink.css HTTP/1.1" 200 544
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/8ef423d89b9a305482d58579f07d5564-CDN/fr_FR32qq3h/64019/3/1.19.2/_/download/resources/com.atlassian.jira.plugins.jira-admin-helper-plugin:whereismycf-resources/whereismycf.css HTTP/1.1" 200 3296
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/2.4/_/download/resources/com.atlassian.labs.fastdev-plugin:livereload-resources/dttoolbar.css HTTP/1.1" 200 1155
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/3.13/_/download/resources/com.atlassian.jira-core-project-templates:jira-sample-project-resources/core-project-templates.css HTTP/1.1" 200 2348
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/0.27/_/download/resources/com.atlassian.jira.plugins.jira-software-plugin:jira-software-project-template-resources/software-project-templates.css HTTP/1.1" 200 1038
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-issue-link-applinks-common-plugin:issue-link-applinks/issuelink-applinks.css HTTP/1.1" 200 198
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/94b1cbb0311c843f07a88663f3ddb5c0-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:report-page-assets/project-report.css HTTP/1.1" 200 46753
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/961f5c60909005e4912b8edb66c4666e-CDN/fr_FR32qq3h/64019/3/3.2.2/_/download/resources/com.atlassian.jira.plugins.jira-dnd-attachment-plugin:drag-and-drop-attachment-javascript/IssueDropZone.css HTTP/1.1" 200 3592
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/3.5.20/_/download/resources/com.atlassian.support.stp:stp-license-status-resources/stp-licenseStatus.css?isAdmin=true HTTP/1.1" 200 5
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/94b1cbb0311c843f07a88663f3ddb5c0-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:summary-page-assets/project-summary.css HTTP/1.1" 200 3959
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/7.3.14/_/download/resources/com.atlassian.jira.plugin.ext.bamboo:bamboo-page-resource/release.css HTTP/1.1" 200 9005
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/1.5.27/_/download/resources/com.atlassian.plugins.jira-html5-attach-images:jira-html5-attach-images-resources/jira-html5-attach-images.css HTTP/1.1" 200 1541
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/8285f4c138e8df04b2c3cef3df1f2a4d-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:avatar-picker/AvatarPicker.css HTTP/1.1" 200 3377
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/67eb12639545f95fec69ec3d92586307-CDN/fr_FR32qq3h/64019/3/1.2/_/download/resources/com.atlassian.jira.plugins.jira-wiki-editor:wiki-editor-resources/wiki-editor.css HTTP/1.1" 200 8545
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/3356bd9c956286279f23c75db616a151-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-issue-link-confluence-plugin:confluence-page-resource/css/confluencepagelink.css HTTP/1.1" 200 1386
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/344bcae287252e8322b4df871d643508-CDN/fr_FR32qq3h/64019/3/5.7.27/_/download/resources/com.atlassian.auiplugin:aui-experimental-labels/aui-experimental-labels.css HTTP/1.1" 200 5050
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/5f15bc9b375431e97040127cd7e70cd7-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-issue-link-remote-jira-plugin:issue-link-jira-search-js/css/issuelink-jira-search.css HTTP/1.1" 200 1591
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/theme.css HTTP/1.1" 200 5965
192.168.123.146 - - [21/Jul/2015:14:49:32 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/aui-overrides.css HTTP/1.1" 200 5308
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/94b1cbb0311c843f07a88663f3ddb5c0-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-plugin:release-page-assets/project-release.css HTTP/1.1" 200 11978
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/notifications.css HTTP/1.1" 200 6247
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/layout.css HTTP/1.1" 200 4785
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/forms-lookandfeel.css HTTP/1.1" 200 58
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/core.css HTTP/1.1" 200 11239
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/tables.css HTTP/1.1" 200 6788
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/ops-bar.css HTTP/1.1" 200 1934
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/tabs.css HTTP/1.1" 200 2394
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/graphs.css HTTP/1.1" 200 1388
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/stalker.css HTTP/1.1" 200 2663
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/issue-nav.css HTTP/1.1" 200 83
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/navigation.css HTTP/1.1" 200 6300
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/dashboards.css HTTP/1.1" 200 61
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/forms.css HTTP/1.1" 200 19222
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/issue-table.css HTTP/1.1" 200 9507
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/issue-actions.css HTTP/1.1" 200 1459
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/modules.css HTTP/1.1" 200 11978
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/dialog.css HTTP/1.1" 200 1232
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/labels.css HTTP/1.1" 200 1234
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/lozenges.css HTTP/1.1" 200 603
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/sharing.css HTTP/1.1" 200 962
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/versions-panel.css HTTP/1.1" 200 2716
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/wiki-renderer-lookandfeel.css HTTP/1.1" 200 74
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/print.css HTTP/1.1" 200 2410
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/about.css HTTP/1.1" 200 101
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/browse-project.css HTTP/1.1" 200 1069
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/issue-view.css HTTP/1.1" 200 16618
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcher.css HTTP/1.1" 200 5719
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/bd5a394963c3e858016ade4b09c617e2-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:jira-header/layout-overrides.css HTTP/1.1" 200 288
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/3.3.13/_/download/resources/com.atlassian.plugins.atlassian-nav-links-plugin:rotp-menu/appswitcherdiscovery.css HTTP/1.1" 200 155805
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/eaba02c5da3794e4374961fae87bb696-CDN/fr_FR32qq3h/64019/3/6.4.4/_/download/resources/com.atlassian.jira.jira-header-plugin:jira-header-theme/header-theme.css HTTP/1.1" 200 1300
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/f99830546a262985386367cedac1cb03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-plugin:stylesheets/list-view.css HTTP/1.1" 200 186
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/7c63d0ccf99b65f36ba3788e44cf543b-CDN/fr_FR32qq3h/64019/3/1.0/_/download/resources/jira.webresources:global-static/userhover.css HTTP/1.1" 200 6782
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/f99830546a262985386367cedac1cb03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-plugin:stylesheets/split-view.css HTTP/1.1" 200 2585
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/f99830546a262985386367cedac1cb03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-plugin:stylesheets/split-view-responsive.css HTTP/1.1" 200 2357
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/a1d5e7e29f14177697f4ff93e7f65cdd-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:issueviewer/viewissue.css HTTP/1.1" 200 13348
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/2a3d898a742f9afb35f3841c727d4f62-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-components:orderby/orderby.css HTTP/1.1" 200 1853
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/f99830546a262985386367cedac1cb03-CDN/fr_FR32qq3h/64019/3/6.5.5/_/download/resources/com.atlassian.jira.jira-issue-nav-plugin:stylesheets/colouring.css HTTP/1.1" 200 436
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/216902b0bdf412aaf297570b22bc82ea-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-issue-navigator:simpleissuelist/js/components/simpleissuelist/styles/simpleissuelist.css HTTP/1.1" 200 309
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/00efa314c905208867419f2d99744b16-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-issue-navigator:detailslayout/js/components/detailslayout/styles/detailslayout.css HTTP/1.1" 200 271
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/00efa314c905208867419f2d99744b16-CDN/fr_FR32qq3h/64019/3/1.18.3/_/download/resources/com.atlassian.jira.jira-projects-issue-navigator:application/styles/sidebar-issue-navigator.css HTTP/1.1" 200 1003
192.168.123.146 - - [21/Jul/2015:14:49:33 +0200] "GET /jira/s/d41d8cd98f00b204e9800998ecf8427e-CDN/fr_FR32qq3h/64019/3/6.3.7/_/download/resources/com.atlassian.jirafisheyeplugin:css/fisheye.js HTTP/1.1" 200 4941
